Filename,Band1_Mean,Band2_Mean,Band3_Mean,Band4_Mean,Band5_Mean,Band6_Mean,Band7_Mean,Band8_Mean,Band9_Mean,Band10_Mean,Band11_Mean,Band12_Mean,Band13_Mean,Temperature
Agri_Land_Temperature_619_2021-07-18.tif_extracted.tif,2142.786963,1783.818241,1392.225744,1035.214035,924.614891,903.944583,896.6101099,760.3425368,807.5329233,223.6518228,11.15341194,348.831721,215.6431262,11.96450694
Agri_Land_Temperature_619_2021-07-19.tif_extracted.tif,2142.786963,1783.818241,1392.225744,1035.214035,924.614891,903.944583,896.6101099,760.3425368,807.5329233,223.6518228,11.15341194,348.831721,215.6431262,13.09122917
Agri_Land_Temperature_619_2021-07-20.tif_extracted.tif,2142.786963,1783.818241,1392.225744,1035.214035,924.614891,903.944583,896.6101099,760.3425368,807.5329233,223.6518228,11.15341194,348.831721,215.6431262,13.62172917
Agri_Land_Temperature_619_2021-07-21.tif_extracted.tif,1750.992265,1420.117299,1091.902466,779.4410519,693.4196124,671.0297147,670.5928464,566.5883604,606.9736086,173.4402317,10.10726005,309.6840069,213.7805573,14.33029167
Agri_Land_Temperature_619_2021-07-22.tif_extracted.tif,1750.992265,1420.117299,1091.902466,779.4410519,693.4196124,671.0297147,670.5928464,566.5883604,606.9736086,173.4402317,10.10726005,309.6840069,213.7805573,15.04202778
Agri_Land_Temperature_619_2021-07-23.tif_extracted.tif,1750.992265,1420.117299,1091.902466,779.4410519,693.4196124,671.0297147,670.5928464,566.5883604,606.9736086,173.4402317,10.10726005,309.6840069,213.7805573,14.40399306
Agri_Land_Temperature_619_2021-07-24.tif_extracted.tif,1750.992265,1420.117299,1091.902466,779.4410519,693.4196124,671.0297147,670.5928464,566.5883604,606.9736086,173.4402317,10.10726005,309.6840069,213.7805573,13.25439583
Agri_Land_Temperature_619_2021-07-25.tif_extracted.tif,1750.992265,1420.117299,1091.902466,779.4410519,693.4196124,671.0297147,670.5928464,566.5883604,606.9736086,173.4402317,10.10726005,309.6840069,213.7805573,18.18349306
Agri_Land_Temperature_619_2021-07-26.tif_extracted.tif,1345.380234,1039.821953,774.9195097,504.9321932,443.1315222,418.3208147,424.1737715,351.1570403,385.2067334,111.9186323,8.580170402,244.9924271,189.0007259,21.24134028
Agri_Land_Temperature_619_2021-07-27.tif_extracted.tif,1345.380234,1039.821953,774.9195097,504.9321932,443.1315222,418.3208147,424.1737715,351.1570403,385.2067334,111.9186323,8.580170402,244.9924271,189.0007259,22.74985417
Agri_Land_Temperature_619_2021-07-28.tif_extracted.tif,1345.380234,1039.821953,774.9195097,504.9321932,443.1315222,418.3208147,424.1737715,351.1570403,385.2067334,111.9186323,8.580170402,244.9924271,189.0007259,23.27970139
Agri_Land_Temperature_619_2021-07-29.tif_extracted.tif,1345.380234,1039.821953,774.9195097,504.9321932,443.1315222,418.3208147,424.1737715,351.1570403,385.2067334,111.9186323,8.580170402,244.9924271,189.0007259,22.63113889
Agri_Land_Temperature_619_2021-07-30.tif_extracted.tif,1345.380234,1039.821953,774.9195097,504.9321932,443.1315222,418.3208147,424.1737715,351.1570403,385.2067334,111.9186323,8.580170402,244.9924271,189.0007259,23.567125
Agri_Land_Temperature_619_2021-07-31.tif_extracted.tif,1188.087454,871.3232789,611.4239374,366.192981,316.1449161,287.481203,280.1625976,228.9663158,238.3796443,89.21013752,8.563307528,118.7181205,91.41900361,23.40340972
Agri_Land_Temperature_619_2021-08-01.tif_extracted.tif,1188.087454,871.3232789,611.4239374,366.192981,316.1449161,287.481203,280.1625976,228.9663158,238.3796443,89.21013752,8.563307528,118.7181205,91.41900361,23.32140972
Agri_Land_Temperature_619_2021-08-02.tif_extracted.tif,1188.087454,871.3232789,611.4239374,366.192981,316.1449161,287.481203,280.1625976,228.9663158,238.3796443,89.21013752,8.563307528,118.7181205,91.41900361,23.14515278
Agri_Land_Temperature_619_2021-08-03.tif_extracted.tif,1188.087454,871.3232789,611.4239374,366.192981,316.1449161,287.481203,280.1625976,228.9663158,238.3796443,89.21013752,8.563307528,118.7181205,91.41900361,21.93899306
Agri_Land_Temperature_619_2021-08-04.tif_extracted.tif,1188.087454,871.3232789,611.4239374,366.192981,316.1449161,287.481203,280.1625976,228.9663158,238.3796443,89.21013752,8.563307528,118.7181205,91.41900361,16.41997917
Agri_Land_Temperature_619_2021-08-05.tif_extracted.tif,1285.577419,958.8559074,686.2447938,429.7044892,370.4871485,346.996412,340.7099078,278.8888942,296.8544785,89.58472736,8.76942942,138.1436076,97.79691492,12.91108333
Agri_Land_Temperature_619_2021-08-06.tif_extracted.tif,1285.577419,958.8559074,686.2447938,429.7044892,370.4871485,346.996412,340.7099078,278.8888942,296.8544785,89.58472736,8.76942942,138.1436076,97.79691492,12.5189375
Agri_Land_Temperature_619_2021-08-07.tif_extracted.tif,1285.577419,958.8559074,686.2447938,429.7044892,370.4871485,346.996412,340.7099078,278.8888942,296.8544785,89.58472736,8.76942942,138.1436076,97.79691492,12.73979167
Agri_Land_Temperature_619_2021-08-08.tif_extracted.tif,1285.577419,958.8559074,686.2447938,429.7044892,370.4871485,346.996412,340.7099078,278.8888942,296.8544785,89.58472736,8.76942942,138.1436076,97.79691492,12.65441667
Agri_Land_Temperature_619_2021-08-09.tif_extracted.tif,1285.577419,958.8559074,686.2447938,429.7044892,370.4871485,346.996412,340.7099078,278.8888942,296.8544785,89.58472736,8.76942942,138.1436076,97.79691492,12.70277083
Agri_Land_Temperature_619_2021-08-10.tif_extracted.tif,1285.626048,964.4502565,695.3580829,443.1319512,385.2510209,362.8147149,358.5854923,296.9788605,316.3593247,99.70558979,16.68734085,158.3666092,114.8286145,12.6024375
Agri_Land_Temperature_619_2021-08-11.tif_extracted.tif,1285.626048,964.4502565,695.3580829,443.1319512,385.2510209,362.8147149,358.5854923,296.9788605,316.3593247,99.70558979,16.68734085,158.3666092,114.8286145,16.30542361
Agri_Land_Temperature_619_2021-08-12.tif_extracted.tif,1285.626048,964.4502565,695.3580829,443.1319512,385.2510209,362.8147149,358.5854923,296.9788605,316.3593247,99.70558979,16.68734085,158.3666092,114.8286145,15.34940972
Agri_Land_Temperature_619_2021-08-13.tif_extracted.tif,1285.626048,964.4502565,695.3580829,443.1319512,385.2510209,362.8147149,358.5854923,296.9788605,316.3593247,99.70558979,16.68734085,158.3666092,114.8286145,12.51459028
Agri_Land_Temperature_619_2021-08-14.tif_extracted.tif,1285.626048,964.4502565,695.3580829,443.1319512,385.2510209,362.8147149,358.5854923,296.9788605,316.3593247,99.70558979,16.68734085,158.3666092,114.8286145,11.91611111
Agri_Land_Temperature_619_2021-08-15.tif_extracted.tif,1188.305442,882.6889976,629.8858669,393.2992683,345.9242483,319.3637061,316.1869925,265.4394678,277.6688694,109.5078223,24.41171373,159.4359325,125.6472416,11.59049306
Agri_Land_Temperature_619_2021-08-16.tif_extracted.tif,1188.305442,882.6889976,629.8858669,393.2992683,345.9242483,319.3637061,316.1869925,265.4394678,277.6688694,109.5078223,24.41171373,159.4359325,125.6472416,11.38526389
Agri_Land_Temperature_619_2021-08-17.tif_extracted.tif,1188.305442,882.6889976,629.8858669,393.2992683,345.9242483,319.3637061,316.1869925,265.4394678,277.6688694,109.5078223,24.41171373,159.4359325,125.6472416,11.73813889
Agri_Land_Temperature_619_2021-08-18.tif_extracted.tif,1188.305442,882.6889976,629.8858669,393.2992683,345.9242483,319.3637061,316.1869925,265.4394678,277.6688694,109.5078223,24.41171373,159.4359325,125.6472416,11.6444375
Agri_Land_Temperature_619_2021-08-19.tif_extracted.tif,1188.305442,882.6889976,629.8858669,393.2992683,345.9242483,319.3637061,316.1869925,265.4394678,277.6688694,109.5078223,24.41171373,159.4359325,125.6472416,11.58567361
Agri_Land_Temperature_619_2021-08-20.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,11.83765278
Agri_Land_Temperature_619_2021-08-21.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,11.76967361
Agri_Land_Temperature_619_2021-08-22.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,11.86327778
Agri_Land_Temperature_619_2021-08-23.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,12.21929861
Agri_Land_Temperature_619_2021-08-24.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,13.02146528
Agri_Land_Temperature_619_2021-08-25.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,13.30407639
Agri_Land_Temperature_619_2021-08-26.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,14.09315278
Agri_Land_Temperature_619_2021-08-27.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,13.55218056
Agri_Land_Temperature_619_2021-08-28.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,13.86469444
Agri_Land_Temperature_619_2021-08-29.tif_extracted.tif,1186.665015,865.6464243,591.0384492,327.3481622,273.7772021,246.9387525,238.211097,189.6886402,192.5123934,70.53511226,6.047313201,66.84860555,44.6844469,14.98590972
Agri_Land_Temperature_716_2021-05-10.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,10.15875862
Agri_Land_Temperature_716_2021-05-11.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,9.827111111
Agri_Land_Temperature_716_2021-05-12.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,9.742611111
Agri_Land_Temperature_716_2021-05-13.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,10.06216667
Agri_Land_Temperature_716_2021-05-14.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,9.786604167
Agri_Land_Temperature_716_2021-05-15.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,9.788402778
Agri_Land_Temperature_716_2021-05-16.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,9.227875
Agri_Land_Temperature_716_2021-05-17.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,9.265875
Agri_Land_Temperature_716_2021-05-18.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,9.189513889
Agri_Land_Temperature_716_2021-05-19.tif_extracted.tif,1136.691836,890.0617619,630.2351296,281.9511546,229.3199472,187.6907998,168.1894015,137.6564535,126.8319083,67.54957834,7.915874111,31.68968887,19.94156029,8.231784722
Agri_Land_Temperature_716_2021-06-06.tif_extracted.tif,1593.591318,1283.946945,965.5658673,660.8696119,590.1903742,574.4209321,582.9967041,493.8964124,556.2107428,144.320288,10.30312734,419.035256,330.089317,10.83520139
Agri_Land_Temperature_716_2021-06-07.tif_extracted.tif,1593.591318,1283.946945,965.5658673,660.8696119,590.1903742,574.4209321,582.9967041,493.8964124,556.2107428,144.320288,10.30312734,419.035256,330.089317,10.63652083
Agri_Land_Temperature_716_2021-06-08.tif_extracted.tif,1593.591318,1283.946945,965.5658673,660.8696119,590.1903742,574.4209321,582.9967041,493.8964124,556.2107428,144.320288,10.30312734,419.035256,330.089317,10.57284028
Agri_Land_Temperature_716_2021-06-09.tif_extracted.tif,1690.711769,1387.13407,1112.556403,874.3310737,814.2184891,822.6537305,860.776898,706.0859955,863.2302766,198.3737882,10.70866697,706.5993935,579.6602938,10.60086806
Agri_Land_Temperature_716_2021-06-10.tif_extracted.tif,1690.711769,1387.13407,1112.556403,874.3310737,814.2184891,822.6537305,860.776898,706.0859955,863.2302766,198.3737882,10.70866697,706.5993935,579.6602938,10.61242361
Agri_Land_Temperature_716_2021-06-11.tif_extracted.tif,1597.966271,1292.533724,990.5798816,711.9788904,647.7400043,640.7737823,658.9926072,555.0558848,641.486022,172.8318084,10.44800434,510.0987412,418.770461,10.63877778
Agri_Land_Temperature_716_2021-06-12.tif_extracted.tif,1597.966271,1292.533724,990.5798816,711.9788904,647.7400043,640.7737823,658.9926072,555.0558848,641.486022,172.8318084,10.44800434,510.0987412,418.770461,10.6464375
Agri_Land_Temperature_716_2021-06-13.tif_extracted.tif,1597.966271,1292.533724,990.5798816,711.9788904,647.7400043,640.7737823,658.9926072,555.0558848,641.486022,172.8318084,10.44800434,510.0987412,418.770461,10.63254861
Agri_Land_Temperature_716_2021-06-14.tif_extracted.tif,1597.966271,1292.533724,990.5798816,711.9788904,647.7400043,640.7737823,658.9926072,555.0558848,641.486022,172.8318084,10.44800434,510.0987412,418.770461,10.66425
Agri_Land_Temperature_716_2021-06-15.tif_extracted.tif,1597.966271,1292.533724,990.5798816,711.9788904,647.7400043,640.7737823,658.9926072,555.0558848,641.486022,172.8318084,10.44800434,510.0987412,418.770461,10.84065972
Agri_Land_Temperature_716_2021-06-16.tif_extracted.tif,1595.830947,1315.600317,1074.796251,889.663444,843.3160384,856.8156185,903.9297717,730.3661944,917.8821193,200.7390334,8.228125298,755.526909,630.4695746,10.97236111
Agri_Land_Temperature_716_2021-06-17.tif_extracted.tif,1595.830947,1315.600317,1074.796251,889.663444,843.3160384,856.8156185,903.9297717,730.3661944,917.8821193,200.7390334,8.228125298,755.526909,630.4695746,10.9286875
Agri_Land_Temperature_716_2021-06-18.tif_extracted.tif,1595.830947,1315.600317,1074.796251,889.663444,843.3160384,856.8156185,903.9297717,730.3661944,917.8821193,200.7390334,8.228125298,755.526909,630.4695746,10.901625
Agri_Land_Temperature_716_2021-06-19.tif_extracted.tif,1345.141534,1079.133254,792.4489784,538.6933187,487.8797499,466.586802,469.5187691,404.2902068,439.6780457,131.9424484,7.708245389,324.9092125,268.0711441,10.9156875
Agri_Land_Temperature_716_2021-06-20.tif_extracted.tif,1345.141534,1079.133254,792.4489784,538.6933187,487.8797499,466.586802,469.5187691,404.2902068,439.6780457,131.9424484,7.708245389,324.9092125,268.0711441,10.94275
Agri_Land_Temperature_716_2021-06-24.tif_extracted.tif,1724.017653,1450.616932,1270.113358,1139.825493,1057.54701,1081.82349,1171.196078,943.9736077,1194.657221,163.0200328,7.970406028,1028.038833,824.9901236,11.56725694
Agri_Land_Temperature_716_2021-06-25.tif_extracted.tif,1724.017653,1450.616932,1270.113358,1139.825493,1057.54701,1081.82349,1171.196078,943.9736077,1194.657221,163.0200328,7.970406028,1028.038833,824.9901236,12.11689583
Agri_Land_Temperature_716_2021-06-26.tif_extracted.tif,1724.017653,1450.616932,1270.113358,1139.825493,1057.54701,1081.82349,1171.196078,943.9736077,1194.657221,163.0200328,7.970406028,1028.038833,824.9901236,11.59511111
Agri_Land_Temperature_716_2021-06-27.tif_extracted.tif,1724.017653,1450.616932,1270.113358,1139.825493,1057.54701,1081.82349,1171.196078,943.9736077,1194.657221,163.0200328,7.970406028,1028.038833,824.9901236,12.70593056
Agri_Land_Temperature_716_2021-06-28.tif_extracted.tif,1724.017653,1450.616932,1270.113358,1139.825493,1057.54701,1081.82349,1171.196078,943.9736077,1194.657221,163.0200328,7.970406028,1028.038833,824.9901236,12.45532639
Agri_Land_Temperature_716_2021-06-29.tif_extracted.tif,1724.017481,1450.614372,1270.109438,1139.821478,1057.5472,1081.822921,1171.194246,943.9730598,1194.654911,163.0203064,7.970499313,1028.037143,824.9894486,11.44675694
Agri_Land_Temperature_716_2021-06-30.tif_extracted.tif,1724.017481,1450.614372,1270.109438,1139.821478,1057.5472,1081.822921,1171.194246,943.9730598,1194.654911,163.0203064,7.970499313,1028.037143,824.9894486,11.28554167
Agri_Land_Temperature_716_2021-07-01.tif_extracted.tif,1724.017481,1450.614372,1270.109438,1139.821478,1057.5472,1081.822921,1171.194246,943.9730598,1194.654911,163.0203064,7.970499313,1028.037143,824.9894486,11.27752778
Agri_Land_Temperature_716_2021-07-02.tif_extracted.tif,1724.017481,1450.614372,1270.109438,1139.821478,1057.5472,1081.822921,1171.194246,943.9730598,1194.654911,163.0203064,7.970499313,1028.037143,824.9894486,11.81545139
Agri_Land_Temperature_716_2021-07-03.tif_extracted.tif,1724.017481,1450.614372,1270.109438,1139.821478,1057.5472,1081.822921,1171.194246,943.9730598,1194.654911,163.0203064,7.970499313,1028.037143,824.9894486,11.79893056
Agri_Land_Temperature_716_2021-07-04.tif_extracted.tif,1589.013132,1300.510961,1075.043323,932.8469653,898.7624752,905.5834346,933.3311953,791.8092093,928.5130411,305.6093948,14.53327448,748.8885256,610.7655839,11.63963194
Agri_Land_Temperature_716_2021-07-05.tif_extracted.tif,1589.013132,1300.510961,1075.043323,932.8469653,898.7624752,905.5834346,933.3311953,791.8092093,928.5130411,305.6093948,14.53327448,748.8885256,610.7655839,11.59152083
Agri_Land_Temperature_716_2021-07-06.tif_extracted.tif,1589.013132,1300.510961,1075.043323,932.8469653,898.7624752,905.5834346,933.3311953,791.8092093,928.5130411,305.6093948,14.53327448,748.8885256,610.7655839,11.92947222
Agri_Land_Temperature_716_2021-07-07.tif_extracted.tif,1589.013132,1300.510961,1075.043323,932.8469653,898.7624752,905.5834346,933.3311953,791.8092093,928.5130411,305.6093948,14.53327448,748.8885256,610.7655839,12.05430556
Agri_Land_Temperature_716_2021-07-08.tif_extracted.tif,1589.013132,1300.510961,1075.043323,932.8469653,898.7624752,905.5834346,933.3311953,791.8092093,928.5130411,305.6093948,14.53327448,748.8885256,610.7655839,11.81322222
Agri_Land_Temperature_716_2021-07-14.tif_extracted.tif,1747.932103,1463.3727,1177.521651,947.678971,884.2666176,899.0590958,944.7753623,818.592773,934.7843065,251.0488962,20.60892817,808.6102805,659.0522986,11.95901389
Agri_Land_Temperature_716_2021-07-15.tif_extracted.tif,1747.932103,1463.3727,1177.521651,947.678971,884.2666176,899.0590958,944.7753623,818.592773,934.7843065,251.0488962,20.60892817,808.6102805,659.0522986,14.43954167
Agri_Land_Temperature_716_2021-07-16.tif_extracted.tif,2056.960826,1707.327023,1339.561349,1017.782502,916.7241226,905.704834,911.7863665,773.8764149,842.6625534,216.1038511,13.05975939,456.4951953,316.8286986,13.45381944
Agri_Land_Temperature_716_2021-07-17.tif_extracted.tif,2056.960826,1707.327023,1339.561349,1017.782502,916.7241226,905.704834,911.7863665,773.8764149,842.6625534,216.1038511,13.05975939,456.4951953,316.8286986,12.77514583
Agri_Land_Temperature_716_2021-07-18.tif_extracted.tif,2056.960826,1707.327023,1339.561349,1017.782502,916.7241226,905.704834,911.7863665,773.8764149,842.6625534,216.1038511,13.05975939,456.4951953,316.8286986,12.39607639
Agri_Land_Temperature_716_2021-07-19.tif_extracted.tif,1925.409785,1607.065799,1275.591188,990.0955475,903.8040644,901.9157885,903.5439146,761.2272775,828.1912966,209.5773648,10.32116977,436.23532,311.6276816,12.62620833
Agri_Land_Temperature_716_2021-07-20.tif_extracted.tif,1925.409785,1607.065799,1275.591188,990.0955475,903.8040644,901.9157885,903.5439146,761.2272775,828.1912966,209.5773648,10.32116977,436.23532,311.6276816,12.60416667
Agri_Land_Temperature_716_2021-07-21.tif_extracted.tif,1725.510033,1418.798459,1120.841537,854.5032824,780.7413497,773.1771737,770.1680684,644.479507,692.3788614,176.9211035,9.554920799,299.8267694,184.6699673,13.28611111
Agri_Land_Temperature_716_2021-07-22.tif_extracted.tif,1725.510033,1418.798459,1120.841537,854.5032824,780.7413497,773.1771737,770.1680684,644.479507,692.3788614,176.9211035,9.554920799,299.8267694,184.6699673,13.20447917
Agri_Land_Temperature_716_2021-07-23.tif_extracted.tif,1725.510033,1418.798459,1120.841537,854.5032824,780.7413497,773.1771737,770.1680684,644.479507,692.3788614,176.9211035,9.554920799,299.8267694,184.6699673,12.89438194
Agri_Land_Temperature_716_2021-07-24.tif_extracted.tif,1626.606013,1315.848064,1038.732905,791.0517766,720.8630964,714.940099,734.0221527,614.2747778,687.2973062,168.9608933,9.489111312,298.5243434,183.4372299,12.55676389
Agri_Land_Temperature_716_2021-07-25.tif_extracted.tif,1626.606013,1315.848064,1038.732905,791.0517766,720.8630964,714.940099,734.0221527,614.2747778,687.2973062,168.9608933,9.489111312,298.5243434,183.4372299,14.81336806
Agri_Land_Temperature_716_2021-07-26.tif_extracted.tif,1401.505961,1095.087214,842.3262013,589.1168264,531.6090248,511.7209536,520.8272017,426.6147502,486.8161325,128.6731422,8.318216584,327.8925918,261.5539137,16.81034028
Agri_Land_Temperature_716_2021-07-27.tif_extracted.tif,1401.505961,1095.087214,842.3262013,589.1168264,531.6090248,511.7209536,520.8272017,426.6147502,486.8161325,128.6731422,8.318216584,327.8925918,261.5539137,21.55600694
Agri_Land_Temperature_716_2021-07-28.tif_extracted.tif,1401.505961,1095.087214,842.3262013,589.1168264,531.6090248,511.7209536,520.8272017,426.6147502,486.8161325,128.6731422,8.318216584,327.8925918,261.5539137,22.24102778
Agri_Land_Temperature_716_2021-07-29.tif_extracted.tif,1372.866892,1079.463226,850.2474908,641.8792054,596.2256083,582.5156994,596.4586029,491.9771291,573.4128509,144.4566479,7.945848494,426.0874725,353.3371767,17.17965278
Agri_Land_Temperature_716_2021-07-30.tif_extracted.tif,1372.866892,1079.463226,850.2474908,641.8792054,596.2256083,582.5156994,596.4586029,491.9771291,573.4128509,144.4566479,7.945848494,426.0874725,353.3371767,22.13372222
Agri_Land_Temperature_716_2021-07-31.tif_extracted.tif,1325.77891,1028.644967,799.4826242,588.6725541,547.8060928,533.1877372,541.8937289,444.2017403,517.6775164,140.5197343,8.437824315,378.8054317,316.9763175,16.92586111
Agri_Land_Temperature_716_2021-08-01.tif_extracted.tif,1325.77891,1028.644967,799.4826242,588.6725541,547.8060928,533.1877372,541.8937289,444.2017403,517.6775164,140.5197343,8.437824315,378.8054317,316.9763175,13.91895139
Agri_Land_Temperature_716_2021-08-02.tif_extracted.tif,1325.77891,1028.644967,799.4826242,588.6725541,547.8060928,533.1877372,541.8937289,444.2017403,517.6775164,140.5197343,8.437824315,378.8054317,316.9763175,13.78263194
Agri_Land_Temperature_716_2021-08-03.tif_extracted.tif,1327.974358,1030.392957,794.5936347,558.7784158,495.1245324,480.1955473,493.0127476,397.7253706,457.0841074,107.7245219,8.42512743,304.663275,238.0407293,13.40793056
Agri_Land_Temperature_716_2021-08-04.tif_extracted.tif,1327.974358,1030.392957,794.5936347,558.7784158,495.1245324,480.1955473,493.0127476,397.7253706,457.0841074,107.7245219,8.42512743,304.663275,238.0407293,13.02155556
Agri_Land_Temperature_716_2021-08-05.tif_extracted.tif,1354.134975,1024.889707,747.0466173,489.3572987,428.4724559,407.1363656,403.0357764,329.9611915,362.5896783,97.21674509,8.271042229,199.0658082,143.1919012,12.65967361
Agri_Land_Temperature_716_2021-08-06.tif_extracted.tif,1354.134975,1024.889707,747.0466173,489.3572987,428.4724559,407.1363656,403.0357764,329.9611915,362.5896783,97.21674509,8.271042229,199.0658082,143.1919012,12.59554167
Agri_Land_Temperature_716_2021-08-07.tif_extracted.tif,1354.134975,1024.889707,747.0466173,489.3572987,428.4724559,407.1363656,403.0357764,329.9611915,362.5896783,97.21674509,8.271042229,199.0658082,143.1919012,12.70575
Agri_Land_Temperature_716_2021-08-08.tif_extracted.tif,1355.022787,1021.697645,737.484307,475.0723649,412.8276404,390.7181443,384.9703804,316.1835309,342.5986729,91.13161764,8.517119394,178.4898267,124.5325459,12.74963194
Agri_Land_Temperature_716_2021-08-09.tif_extracted.tif,1355.022787,1021.697645,737.484307,475.0723649,412.8276404,390.7181443,384.9703804,316.1835309,342.5986729,91.13161764,8.517119394,178.4898267,124.5325459,12.59671528
Agri_Land_Temperature_716_2021-08-10.tif_extracted.tif,1405.082595,1061.69576,774.5530592,516.0970791,452.9185791,434.5610086,432.5482927,352.4006608,393.0310279,101.9108878,9.886589129,216.7337608,155.0858951,12.39579861
Agri_Land_Temperature_716_2021-08-11.tif_extracted.tif,1405.082595,1061.69576,774.5530592,516.0970791,452.9185791,434.5610086,432.5482927,352.4006608,393.0310279,101.9108878,9.886589129,216.7337608,155.0858951,12.26284028
Agri_Land_Temperature_716_2021-08-12.tif_extracted.tif,1405.082595,1061.69576,774.5530592,516.0970791,452.9185791,434.5610086,432.5482927,352.4006608,393.0310279,101.9108878,9.886589129,216.7337608,155.0858951,12.40938194
Agri_Land_Temperature_716_2021-08-13.tif_extracted.tif,1396.202364,1053.106105,764.8631325,504.687288,441.7039623,422.3395492,418.2390322,341.7841023,377.6911154,97.83740125,9.719443521,201.3643427,140.8690734,12.26860417
Agri_Land_Temperature_716_2021-08-14.tif_extracted.tif,1396.202364,1053.106105,764.8631325,504.687288,441.7039623,422.3395492,418.2390322,341.7841023,377.6911154,97.83740125,9.719443521,201.3643427,140.8690734,12.24929167
Agri_Land_Temperature_716_2021-08-15.tif_extracted.tif,1243.000572,946.1912693,696.7311086,441.498415,396.7513418,373.9561077,377.1140525,325.0603114,337.3580519,146.1523047,48.02897497,183.4836471,139.6977969,12.12515972
Agri_Land_Temperature_716_2021-08-16.tif_extracted.tif,1243.000572,946.1912693,696.7311086,441.498415,396.7513418,373.9561077,377.1140525,325.0603114,337.3580519,146.1523047,48.02897497,183.4836471,139.6977969,12.07946528
Agri_Land_Temperature_716_2021-08-17.tif_extracted.tif,1243.000572,946.1912693,696.7311086,441.498415,396.7513418,373.9561077,377.1140525,325.0603114,337.3580519,146.1523047,48.02897497,183.4836471,139.6977969,12.11860417
Agri_Land_Temperature_716_2021-08-18.tif_extracted.tif,1422.584638,1100.116975,788.8639598,500.5577143,424.3443643,402.2600932,389.8510042,314.3940656,329.6490691,86.082883,9.171186584,101.6884486,56.33779971,12.25335417
Agri_Land_Temperature_716_2021-08-19.tif_extracted.tif,1422.584638,1100.116975,788.8639598,500.5577143,424.3443643,402.2600932,389.8510042,314.3940656,329.6490691,86.082883,9.171186584,101.6884486,56.33779971,12.40007639
Agri_Land_Temperature_716_2021-08-20.tif_extracted.tif,1280.982175,960.2375722,665.5299554,386.2499714,324.2868082,298.0487773,286.1563144,228.6120717,234.3700646,72.10473064,5.451905751,73.84892705,44.04934062,12.50390972
